timestamp,target
2018-04-11,43.51633694017431
2018-04-12,42.91874194893276
2018-04-13,43.727008743153114
2018-04-14,43.09121846477965
2018-04-15,43.039642971187625
2018-04-16,43.45844967919752
2018-04-17,43.96182052961488
2018-04-18,44.08779239795553
2018-04-19,44.37848590594507
2018-04-20,43.044627963487194
2018-04-21,41.94977011322963
2018-04-22,44.96297980055271
2018-04-23,43.50146981193056
2018-04-24,42.122243984777825
2018-04-25,41.924231327306025
2018-04-26,41.44594578860543
2018-04-27,41.922366782366545
2018-04-28,40.38955858624883
2018-04-29,41.923479879854
2018-04-30,41.276807258743034
2018-05-01,40.841374589421044
2018-05-02,41.72528340531447
2018-05-03,43.98660728388941
2018-05-04,43.3809583718726
2018-05-05,47.06960049098414
2018-05-06,42.94227811058327
2018-05-07,43.208489406785354
2018-05-08,47.02360416265566
2018-05-09,44.777915028086625
2018-05-10,45.900062615746585
2018-05-11,45.333210562529956
2018-05-12,46.89918053152292
2018-05-13,47.79031169811496
2018-05-14,46.52482239709025
2018-05-15,46.575064928361115
2018-05-16,46.48877258188506
2018-05-17,46.23958722185554
2018-05-18,46.09858976245869
2018-05-19,47.33463938606486
2018-05-20,46.72459360019934
2018-05-21,45.133019538463785
2018-05-22,46.664829228277355
2018-05-23,46.44302044462391
2018-05-24,47.0596449315879
2018-05-25,47.01166273342749
2018-05-26,47.61653370403527
2018-05-27,46.49248644772826
2018-05-28,46.74008602310832
2018-05-29,47.01004613354938
2018-05-30,46.66630923839549
2018-05-31,46.75077875477901
2018-06-01,46.587843956815874
2018-06-02,47.15354749228732
2018-06-03,46.717762158220765
2018-06-04,46.97199199275326
2018-06-05,47.6921862891947
2018-06-06,47.91640911153438
2018-06-07,48.30346941486649
2018-06-08,48.22329552145741
2018-06-09,48.140533931794515
2018-06-10,48.301081885368006
2018-06-11,48.142302365806025
2018-06-12,47.80599239159554
2018-06-13,48.12209388047596
2018-06-14,47.400622924846324
2018-06-15,47.5655769213185
2018-06-16,47.301479327257425
2018-06-17,47.86968395233639
2018-06-18,47.40658221174073
2018-06-19,47.31823396381237
2018-06-20,46.825352378130695
2018-06-21,47.0947683463753
2018-06-22,46.75381817604101
2018-06-23,46.5510239278739
2018-06-24,46.68831008092864
2018-06-25,46.734345115700535
2018-06-26,45.873091475978484
2018-06-27,46.606905370880575
2018-06-28,46.358060661779454
2018-06-29,46.88987073420126
2018-06-30,46.350225089884155
2018-07-01,46.28692675731342
2018-07-02,46.151357434751425
2018-07-03,47.05858626591408
2018-07-04,46.68858692890368
2018-07-05,46.17551462079578
2018-07-06,46.06263689794294
2018-07-07,47.35956826249524
2018-07-08,47.052494323285764
2018-07-09,46.982051272333784
2018-07-10,47.25436697494237
2018-07-11,47.4313002526645
2018-07-12,47.61674040995078
2018-07-13,47.942545820053375
2018-07-14,47.87197432622129
2018-07-15,47.64698408322058
2018-07-16,47.850233050092726
2018-07-17,47.685724116690935
2018-07-18,48.16665786674419
2018-07-19,47.69975745375955
2018-07-20,48.009691973044504
2018-07-21,47.913387645030966
2018-07-22,47.904900698780615
2018-07-23,47.879160538931764
2018-07-24,48.036187750141444
2018-07-25,48.27387158860874
2018-07-26,48.48774892257015
2018-07-27,48.604703793785646
2018-07-28,48.30912845646915
2018-07-29,48.39634878769096
2018-07-30,47.98723948784934
2018-07-31,47.92424394262527
2018-08-01,48.000427450298154
2018-08-02,49.26711611994362
2018-08-03,50.871076545316235
2018-08-04,51.854761937894665
2018-08-05,48.160508961595575
2018-08-06,49.20886992708079
2018-08-07,53.31508103768593
2018-08-08,49.23161454041495
2018-08-09,53.188504030267275
2018-08-10,52.90270948663938
2018-08-11,51.23203177978735
2018-08-12,51.130234399491435
2018-08-13,52.32062889577681
2018-08-14,53.440708818910494
2018-08-15,51.1689331067406
2018-08-16,53.256688702012376
2018-08-17,53.42043641618953
2018-08-18,53.537208978667174
2018-08-19,51.02260916209056
2018-08-20,52.88847181793403
2018-08-21,53.51625989435973
2018-08-22,52.631573643404366
2018-08-23,53.65806505472802
2018-08-24,53.9128071794721
2018-08-25,54.935614150580136
2018-08-26,52.72824270585964
2018-08-27,53.66909288927919
2018-08-28,54.80711025908259
2018-08-29,54.241520255609544
2018-08-30,55.768539072110265
2018-08-31,55.77842677285892
2018-09-01,56.210557465135345
2018-09-02,55.08582572838642
2018-09-03,55.93878867955955
2018-09-04,55.957811906445365
2018-09-05,57.095640121957715
2018-09-06,56.22585121039155
2018-09-07,55.85892284415036
2018-09-08,56.078555679059164
2018-09-09,56.47926598438081
2018-09-10,56.09769688674136
2018-09-11,55.177313204305705
2018-09-12,56.9199432705699
2018-09-13,55.89460370002948
2018-09-14,56.26980376246336
2018-09-15,55.788029590086474
2018-09-16,55.63783100838939
2018-09-17,55.609560202726044
2018-09-18,55.799032199717054
2018-09-19,55.171667690244654
2018-09-20,55.64467999092133
2018-09-21,54.13436646405931
2018-09-22,55.77345282750256
2018-09-23,53.846240823520326
2018-09-24,55.16427786515927
2018-09-25,54.81937253396767
2018-09-26,55.3157922219233
2018-09-27,56.09676051269121
2018-09-28,56.02761819510799
2018-09-29,56.79831969505805
2018-09-30,55.19717989378629
2018-10-01,56.156189024904215
2018-10-02,56.73502020215953
2018-10-03,57.3615946664055
2018-10-04,57.34899602650201
2018-10-05,57.52785476635025
2018-10-06,57.373704903607084
2018-10-07,57.21893362992626
2018-10-08,58.12939545476501
2018-10-09,56.46297872550696
2018-10-10,57.300752879856795
2018-10-11,55.227997740151196
2018-10-12,54.11463209660812
2018-10-13,54.53237797114265
