timestamp,target
2018-04-11,43.4041904126732
2018-04-12,43.321320259721944
2018-04-13,43.43271122411879
2018-04-14,43.56782357939398
2018-04-15,43.61719932032981
2018-04-16,43.35688041749552
2018-04-17,43.86931164262606
2018-04-18,44.077932118229874
2018-04-19,44.22661893955122
2018-04-20,44.02528669883371
2018-04-21,43.21863579426916
2018-04-22,44.00471113371085
2018-04-23,43.85513952625101
2018-04-24,42.7079840314926
2018-04-25,41.96623351156938
2018-04-26,42.21629838867493
2018-04-27,41.781031803412986
2018-04-28,41.36303572690157
2018-04-29,41.584625014512675
2018-04-30,41.42545248019524
2018-05-01,41.68895612861202
2018-05-02,42.05170243717284
2018-05-03,43.13151494910156
2018-05-04,43.35867521797609
2018-05-05,44.47399350355981
2018-05-06,43.48970624334359
2018-05-07,43.55787247945684
2018-05-08,44.34902728833001
2018-05-09,44.79181177800734
2018-05-10,44.97041987583529
2018-05-11,45.55116143616116
2018-05-12,45.959841264566286
2018-05-13,46.00901844040974
2018-05-14,46.22274693233857
2018-05-15,46.14855623765267
2018-05-16,45.97537235603902
2018-05-17,46.325311627007714
2018-05-18,46.12220459894264
2018-05-19,46.22641472869051
2018-05-20,46.314940357720815
2018-05-21,46.72713070181916
2018-05-22,46.33046380503459
2018-05-23,46.60737280331891
2018-05-24,46.71890690213787
2018-05-25,46.451644122722435
2018-05-26,46.74105310493213
2018-05-27,46.51282574546765
2018-05-28,46.88065615044474
2018-05-29,46.642488500300566
2018-05-30,46.46970183016865
2018-05-31,46.39946192451291
2018-06-01,46.152443283133806
2018-06-02,46.08326022864877
2018-06-03,46.714977307579645
2018-06-04,46.96318994723992
2018-06-05,47.153474865517715
2018-06-06,47.49064921718737
2018-06-07,48.032381381068625
2018-06-08,48.31188284914261
2018-06-09,48.11495405837482
2018-06-10,48.044100436705364
2018-06-11,48.20397040463989
2018-06-12,47.984281171544524
2018-06-13,48.21661617397163
2018-06-14,47.976416426345644
2018-06-15,47.91738034574126
2018-06-16,47.778773691601145
2018-06-17,47.733256509850804
2018-06-18,47.80254419840461
2018-06-19,47.68736218259588
2018-06-20,46.89569234278301
2018-06-21,46.999539323987854
2018-06-22,46.70837880212239
2018-06-23,46.59506512031791
2018-06-24,47.28774582198951
2018-06-25,47.052887217637
2018-06-26,46.50156416380056
2018-06-27,46.97665003970204
2018-06-28,46.48081563724512
2018-06-29,46.77875051242558
2018-06-30,46.45196590964008
2018-07-01,46.72142330506226
2018-07-02,46.8018000982608
2018-07-03,47.12033614707599
2018-07-04,46.39353946243506
2018-07-05,46.83207900947592
2018-07-06,46.5108478470423
2018-07-07,46.951403488779675
2018-07-08,46.76390002341271
2018-07-09,47.24283210214689
2018-07-10,47.341388813770365
2018-07-11,47.54319526022287
2018-07-12,47.05809925150893
2018-07-13,47.67152628287698
2018-07-14,47.91976371798488
2018-07-15,47.618111976893225
2018-07-16,47.66895003290967
2018-07-17,48.034856711583046
2018-07-18,47.8030086456454
2018-07-19,47.721564204851816
2018-07-20,47.8493718526659
2018-07-21,47.89979664190046
2018-07-22,48.03305403075372
2018-07-23,47.95008313481519
2018-07-24,47.93535218450351
2018-07-25,48.02061677318143
2018-07-26,48.32824999052354
2018-07-27,48.32983708520092
2018-07-28,48.268774607027474
2018-07-29,48.32675529903456
2018-07-30,48.0939224722828
2018-07-31,48.0402678633945
2018-08-01,48.27251672959876
2018-08-02,48.759787035603985
2018-08-03,49.71598850580939
2018-08-04,50.23652798278447
2018-08-05,49.07787402844015
2018-08-06,49.170917361783886
2018-08-07,50.46894767585922
2018-08-08,50.1955313465709
2018-08-09,50.7034301745921
2018-08-10,51.08078330483177
2018-08-11,50.86025886341574
2018-08-12,51.049900212775974
2018-08-13,51.25547472924436
2018-08-14,51.57973190150359
2018-08-15,51.302188655325175
2018-08-16,51.652237253584644
2018-08-17,52.16426907312643
2018-08-18,52.84469101151275
2018-08-19,52.045825951258195
2018-08-20,52.2674259775491
2018-08-21,52.756625554057536
2018-08-22,52.787665209984496
2018-08-23,53.09500681599935
2018-08-24,53.09702974147431
2018-08-25,53.4074570711395
2018-08-26,53.687759172257856
2018-08-27,53.96691250875747
2018-08-28,54.24609633243889
2018-08-29,54.17533357009008
2018-08-30,54.44209490961004
2018-08-31,55.50868573636693
2018-09-01,56.03106062172336
2018-09-02,55.320668317778505
2018-09-03,55.745193812609166
2018-09-04,55.773823413747245
2018-09-05,56.5168325528843
2018-09-06,56.38084283039136
2018-09-07,56.18868581133147
2018-09-08,55.56110182876317
2018-09-09,56.39660077227156
2018-09-10,56.595456730872876
2018-09-11,56.01960584753538
2018-09-12,56.286508040105545
2018-09-13,55.55163564171361
2018-09-14,56.26822360384136
2018-09-15,56.30097832599902
2018-09-16,56.340869490657234
2018-09-17,56.09373783220002
2018-09-18,56.23748736781148
2018-09-19,55.65872608653667
2018-09-20,55.516074311066035
2018-09-21,55.55456245224876
2018-09-22,55.565387137040815
2018-09-23,55.74767764422975
2018-09-24,55.77870067758866
2018-09-25,55.44822174151162
2018-09-26,55.52997412362546
2018-09-27,56.10230326999115
2018-09-28,56.8178599767892
2018-09-29,57.069687701012214
2018-09-30,56.474847632973116
2018-10-01,56.45670260346971
2018-10-02,56.89185066881757
2018-10-03,57.59601607555662
2018-10-04,57.79743554749504
2018-10-05,57.617656225547314
2018-10-06,57.71057439018234
2018-10-07,57.59732274555133
2018-10-08,57.727729320803235
2018-10-09,57.30504941400745
2018-10-10,58.19718816107839
2018-10-11,56.35442478218142
2018-10-12,56.129581981379545
2018-10-13,56.810777730884645
2018-10-14,56.23906840092831
2018-10-15,56.01566509817438
2018-10-16,55.53650670985882
2018-10-17,56.57003365221266
2018-10-18,56.16712066920232
2018-10-19,55.73946310943672
2018-10-20,56.019309210211524
2018-10-21,55.68797597179949
2018-10-22,55.9118280306607
2018-10-23,55.75246229874144
2018-10-24,56.29187942391522
2018-10-25,55.5430818109423
2018-10-26,55.4503355841035
2018-10-27,54.755233680156934
2018-10-28,54.94853094856645
2018-10-29,55.09783446832826
2018-10-30,54.523836203183876
2018-10-31,54.42016180779079
2018-11-01,54.6853235953231
2018-11-02,55.503864273366666
2018-11-03,53.88530154073774
2018-11-04,54.3082470936913
2018-11-05,54.43022306375331
2018-11-06,53.16354890204844
2018-11-07,53.535806913353966
2018-11-08,53.34642016079096
2018-11-09,52.11602261242656
2018-11-10,53.08027814891456
2018-11-11,52.032619436411856
2018-11-12,52.260063269451955
2018-11-13,50.92166753297998
2018-11-14,50.47402081956676
2018-11-15,49.87392084142649
2018-11-16,49.646644295215374
2018-11-17,49.20421963634797
2018-11-18,49.10936251107951
2018-11-19,48.79721196365933
2018-11-20,48.49335051595175
2018-11-21,47.42028951583643
2018-11-22,46.59747390628553
2018-11-23,46.863201737185065
2018-11-24,45.60952159688543
2018-11-25,46.86818907907485
2018-11-26,45.46285159176071
2018-11-27,45.05174451393005
2018-11-28,45.01468444579404
2018-11-29,45.07946146112557
2018-11-30,44.73288043090812
2018-12-01,45.22993774176885
2018-12-02,44.718505312878165
2018-12-03,44.31743113143667
2018-12-04,45.90559752842056
2018-12-05,45.495289032997626
2018-12-06,44.64910968886262
2018-12-07,44.571144855602284
2018-12-08,44.45546416325048
2018-12-09,44.53658410361591
2018-12-10,44.174609795848504
2018-12-11,44.02313314327349
2018-12-12,43.67940798868372
2018-12-13,43.032455450065115
2018-12-14,43.06316603678406
