Date,ICE_Brent_Crude_Futures,Argus_LLS_Future,sgx_mb_Iron_ore_65,SGX_Aus_Coal_Futures,SGX_TSI_Iron_Ore_62_Futures,jpx_platinum_mini,Jpx_Dubai_Crudeoil,JPX_Gold_mini,Malaysian_crude_oil
2017-11-21,,0.01285347043701801,,,,-0.008496923527688272,,-0.004090419806243251,
2017-11-22,,-0.020304568527918843,,,,0.0,,-0.0023778642455685173,
2017-11-24,,0.005181347150259086,,,,0.0011820330969267712,,0.0015167930660888729,
2017-11-27,,0.010309278350515427,,,,0.0035419126328217754,,-0.0012981393336217728,
2017-11-28,,-0.007653061224489721,,,,0.0017647058823528905,,0.0008665511265164572,
2017-11-29,,0.02570694087403602,,,,0.0035231943628890594,,0.0043290043290042934,
2017-11-30,,0.015037593984962294,,,,0.0005851375073142595,,-0.004094827586206939,
2017-12-01,,0.029629629629629672,,,,-0.0014619883040936088,,-0.001514823631248663,
2017-12-04,,-0.0383693045563549,,,,-0.002928257686676372,,0.0006501950585175997,
2017-12-05,,-0.009975062344139585,,,,-0.009104258443465518,,-0.0019493177387914784,
2017-12-06,,-0.017632241813602123,,,,-0.014819205690574933,,-0.00933159722222221,
2017-12-07,,0.002564102564102555,,,,-0.014741275571600432,,-0.0021905805038334725,
2017-12-08,,0.012787723785166127,,,,0.001832061068702373,,-0.0008781558726673744,
2017-12-11,,0.06313131313131315,,,,-0.0027430661383724964,,0.0017578554163919513,
2017-12-12,,-0.02137767220902609,,,,-0.003056234718826434,,-0.004386926957666182,
2017-12-13,,-0.004854368932038944,,,,-0.013488657265481319,,-0.00198281559814939,
2017-12-14,,0.007317073170731714,,,,0.004039776258545791,,0.0055187637969094094,
2017-12-15,,-0.021791767554479424,,,,-0.01299907149489321,0.007286859363614173,-0.005488474204171201,
2017-12-18,,-0.051980198019802026,,,,0.021323298839761584,0.006751868820834339,0.0035320088300221375,
2017-12-19,,0.02088772845953013,,,,0.015351550506601086,0.0011976047904191933,0.006599208095028564,
2017-12-20,,-0.002557544757033292,,,,0.006350166313879635,0.01411483253588508,0.002622377622377714,-0.0073081607795371095
2017-12-21,,0.002564102564102555,,,,0.004807692307692291,0.009436187780136773,0.005448997384481347,-0.012269938650306789
2017-12-22,,0.002557544757033181,,,,0.0,0.004440289787333462,-0.00021677866897895637,-0.001242236024844745
2017-12-25,,0.0,,,,0.0,0.003489995346672936,0.0,0.0
2017-12-26,,0.010204081632652962,,,,0.0,0.0020867145838163736,0.0,0.019485903814262073
2017-12-27,-0.005982512655315242,0.05555555555555558,,,,0.0,0.018278574733919584,0.0,0.013826758845058906
2017-12-28,0.002006172839506215,-0.009569377990430672,,,,0.0,0.0004544421722336711,0.0,-0.0072202166064981865
2017-12-29,0.00847066071153546,-0.007246376811594013,,,,0.0,0.006813536225301009,0.0,-0.003232323232323253
2018-01-02,-0.0036652412950520796,-0.019464720194647178,,,,0.0,0.0,0.0,0.021483583299554132
2018-01-03,0.015328019619865074,-0.017369727047146455,,,,0.0,0.0,0.0,0.015873015873015817
2018-01-04,0.0028683574879229123,-0.012626262626262541,,,,0.0,0.01985111662531014,0.0,-0.0027343749999999556
2018-01-05,-0.004967635104621615,0.007672634271099765,,,,0.0,0.0006635700066357497,0.0,-0.004700352526439522
2018-01-08,0.0037821482602118373,0.002538071065989911,,,,0.0,0.0,0.0,0.006296733569460811
2018-01-09,0.013865862848530641,-0.005063291139240533,,,,0.0,0.001105216622458105,0.0,-0.01720766523269457
2018-01-10,0.0055002229820129145,-0.012722646310432628,,,,0.0,0.01126076396555531,0.0,0.010744130521289197
2018-01-11,0.0,-0.012886597938144284,,,,0.0,-0.006768558951965042,0.0,-0.009842519685039353
2018-01-12,0.008574807806031925,0.026109660574412663,,,,0.05622009569377995,-0.00945262695097826,0.0,-0.005566600397614363
2018-01-15,0.00864849017883329,0.0,,,,0.006511891279728177,0.011096316023080366,0.03512575888985259,0.0
2018-01-16,-0.014242115971515812,-0.012722646310432628,,,,-0.0025316455696202667,0.0035118525021948788,-0.0014662756598240456,-0.000799680127948843
2018-01-17,0.002358838272150887,0.0,,,,0.002538071065989911,-0.012029746281714826,-0.004824837423956341,-0.009603841536614643
2018-01-18,-0.00029416090601552813,-0.0077319587628865705,,,,0.00421940928270037,0.0019924728802303004,-0.001264755480607116,0.004444444444444473
2018-01-19,-0.009857289980873984,-0.02857142857142858,,,,0.0,-0.014582412726469318,0.0,-0.004424778761061954
2018-01-22,0.0047548291233285855,-0.042780748663101664,,,,0.011204481792717047,0.0035874439461882623,-0.0016884761502743428,0.00484848484848488
2018-01-23,0.011978704525288375,0.0,,,,-0.018559556786703624,0.008042895442359255,0.0038054968287526414,0.006433453960595026
2018-01-24,0.005699254712844937,-0.13966480446927376,,,,0.0019757267852102967,-0.00310283687943258,-0.0033698399326032025,0.013983220135836971
2018-01-25,-0.004068584713745826,-0.17532467532467533,,,,0.00760563380281698,0.0004446420631392112,0.006762468300929747,-0.0015760441292356209
2018-01-26,0.002480303472424783,-0.13779527559055127,,0.01025641025641022,-0.008237922368053652,-0.0055912776069332315,-0.005111111111111066,-0.0031486146095718315,0.007892659826361559
2018-01-29,-0.01033328482025897,-0.07762557077625565,,-0.005076142131979711,-0.010840489933830688,-0.00646612313747541,0.000670091579182408,-0.008212255211623498,0.003915426781519127
2018-01-30,-0.012058823529411677,0.11386138613861396,,0.020408163265306145,-0.00128095644748083,-0.014714204867006253,-0.022321428571428603,-0.010828025477707004,-0.010140405616224646
2018-01-31,0.004763322417385973,0.08888888888888902,,0.010000000000000009,-0.007268063274903924,0.004595060310166543,-0.007534246575342518,0.00643915003219564,0.0
2018-02-01,0.011111111111111072,0.004081632653061051,,-0.0024752475247524774,0.0014355440712030543,0.0008576329331047017,0.020243846330802784,0.005544892301130311,0.0
2018-02-02,-0.01611721611721606,0.012195121951219523,,0.01985111662531014,0.013761467889908063,0.0071408169094544505,0.016459977452085717,0.004878048780487809,-0.009062253743104765
2018-02-05,-0.014147431124348464,-0.012048192771084487,,0.007299270072992803,0.019654977375565652,-0.0096426545660806,-0.026397515527950333,-0.008020261713803323,0.002783300198807126
2018-02-06,-0.012386706948640636,0.0,,0.009661835748792313,0.0011094161697406957,-0.00286368843069873,-0.027113237639553422,-0.0008510638297872797,-0.004758128469468659
2018-02-07,-0.0197308045273783,-0.08130081300813019,,0.0,0.00484831694140464,-0.0002871912693853673,0.008196721311475308,-0.007027257240204476,0.0063745019920318224
2018-02-08,-0.008737712591668001,-0.06194690265486713,,0.004784688995215225,0.002619244554728395,-0.010916403332375757,-0.02369337979094077,-0.008578168561012234,-0.004354711005542411
2018-02-09,-0.031638595938926484,-0.061320754716981174,,0.004761904761904745,-0.0032998762546405658,-0.009584664536741228,-0.02212705210563881,-0.0021630975556997667,0.0023856858846917905
2018-02-12,-0.0014629388816645994,-0.01005025125628145,,0.004739336492890933,-0.0035867016140156416,0.0,0.0,0.0,0.008330027766759285
2018-02-13,0.0021162298551196113,0.13197969543147203,,0.0,0.01605980894365211,-0.004105571847507372,-0.03041362530413627,-0.00043355733795791274,-0.006294256490952055
2018-02-14,0.02322936972059786,0.026905829596412634,,0.004716981132075526,0.012399509469954939,-0.006478209658421719,-0.010288582183186956,-0.003469963131641718,-0.0007917656373713777
2018-02-15,-0.0001587553579933676,-0.03493449781659397,,0.0046948356807512415,0.005114401076716124,0.020154119739181908,0.0319472616632861,0.008487486398258914,0.007131537242472286
2018-02-16,0.00889171165449354,-0.02714932126696834,,0.011682242990654235,0.0008034279592927795,-0.004357931435212126,-0.015479115479115513,-0.00410012947777294,0.0
2018-02-19,0.01369216241737492,0.0,,0.0,0.0013379716350014892,0.011963816749343437,0.02171200399301232,-0.0013001083423618276,0.0
2018-02-20,-0.003260363297624469,0.023255813953488413,,0.002309468822170979,0.0017370390165685201,-0.002595155709342545,0.006106497313141279,-0.0010848340203948315,-0.012195121951219523
2018-02-21,0.001090342679127554,0.0,,0.004608294930875667,0.0017340269441108447,-0.0017346053772766545,-0.0026705511046370978,-0.0019548218940051987,-0.0015929908403026216
2018-02-22,0.013847829469425976,0.040909090909090784,,0.0183486238532109,-0.004793608521970749,-0.008398494063133533,-0.0024342745861732906,-0.004570184983677894,-0.001994415636218605
2018-02-23,0.013965623081645173,-0.03493449781659397,,0.0045045045045044585,0.010168584426010208,0.002336448598130758,0.016105417276720324,-0.0015303891560997096,0.010791366906474753
2018-02-26,0.004691993340396605,0.009049773755656076,,0.008968609865470878,0.007682119205298044,0.002913752913752843,0.015609990393852025,0.005036128749726254,0.006722024515618763
2018-02-27,-0.01114793612533893,0.013452914798206095,,0.004444444444444473,-0.0028916929547844195,0.0,0.00023646252069053908,-0.002178649237472796,0.002356637863315081
2018-02-28,-0.02833638025594154,-0.044247787610619316,,-0.008849557522123908,-0.009095702610071199,0.0,-0.014184397163120588,0.0,0.0023510971786833146
2018-03-01,-0.012699905926622845,0.06481481481481466,,-0.0357142857142857,0.002527604097379177,0.0,-0.02877697841726623,0.0,-0.0015637216575449253
2018-03-02,0.008099094807050955,0.008695652173912993,,-0.01388888888888884,-0.018710191082802474,0.0,-0.022222222222222254,0.0,-0.023884103367266984
2018-03-05,0.01921865154379332,-0.008620689655172376,,0.009389671361502261,-0.03515889114266413,0.0,0.004797979797979801,0.0,-0.0036101083032491488
2018-03-06,0.0035548686244204486,-0.004347826086956386,,0.0046511627906977715,0.00700770847932719,0.0,0.02588590098014576,0.0,0.010869565217391353
2018-03-07,-0.020637609733559215,0.017467248908296984,,0.01388888888888884,-0.012526096033402823,0.0,-0.015678588926996584,0.0,-0.01592990840302666
2018-03-08,-0.010850762698537575,-0.05579399141630892,,-0.0182648401826484,-0.03044397463002113,0.0,-0.007964161274265802,0.0,-0.009712666936463
2018-03-09,0.022416534181240122,0.0181818181818183,,-0.06976744186046513,-0.021950864951301163,0.0,0.0005017561465128217,0.0,-0.015529219452390719
2018-03-12,-0.005597885243352474,-0.017857142857142905,,-0.0050000000000000044,-0.011296076099881147,0.0,0.026078234704112413,0.0,0.0016604400166044808
2018-03-13,-0.003283815480844443,0.0181818181818183,,-0.015075376884422065,0.005111244738424503,0.0,-0.007331378299120228,0.0,0.014090343970161623
2018-03-14,0.002980859742704789,0.03571428571428559,,0.005102040816326481,0.01779838468441519,0.0,-0.005662235352043354,0.0,0.011851246424192885
2018-03-15,0.0021898951978724934,-0.012931034482758563,,0.0050761421319796,-0.0014695077149153857,0.0,-0.001980688289180521,0.0,-0.003634894991922488
2018-03-16,0.015451849539566354,-0.013100436681222849,,0.005050505050504972,-0.023988226637233434,-0.049970947123765264,0.0044653932026792464,0.0,-0.0056749087961086575
2018-03-19,-0.0046111281893636,0.013274336283185972,,-0.01005025125628145,-0.03256936067551264,-0.01590214067278284,0.008644109656705368,-0.02903930131004362,-0.0016306563391764728
2018-03-20,0.01868437306979609,0.013100436681222627,,0.0050761421319796,-0.0015586034912716817,0.015537600994406375,0.012977473065622025,0.010793793568697918,0.00244997958350357
2018-03-21,0.02804304987115347,0.012931034482758674,,-0.015151515151515138,0.006868560724320849,0.0,0.0,0.0,0.0032586558044807035
2018-03-22,-0.00958419345325845,0.008510638297872353,,-0.03076923076923077,0.011937984496124043,0.0015299877600978284,0.0362581580855692,0.006674082313681939,0.00812017864393022
2018-03-23,0.01920500223313959,0.016877637130801704,,-0.010582010582010581,-0.05101884479852914,-0.01252673388328751,-0.019827385117798024,-0.0024309392265193797,-0.006041079339508704
2018-03-26,-0.004674262342973856,0.004149377593360981,,0.005347593582887722,-0.010978366160800723,-0.00433168316831678,0.011185149928605531,0.006202924235711116,-0.0004051863857373883
2018-03-27,-0.0001467566774289164,0.037190082644628086,,0.0,0.011426705843943896,0.019266625233063994,0.005648387855966108,0.011008366358432387,0.006080259424402046
2018-03-28,-0.009980918831645313,0.019920318725099806,,-0.021276595744680882,0.00016139444803098257,-0.01585365853658538,-0.010531242686637077,-0.007404181184669012,-0.001208702659145855
2018-03-29,0.0005930318754632236,0.03515625,,0.008152173913043459,0.019848313700177478,0.005885997521685171,0.010879848628192912,-0.003510311540149136,-0.010084711577248884
2018-03-30,0.0,0.0,,0.0,0.0,-0.008007391438250688,0.0065512400561535955,-0.002421840598855085,0.0
2018-04-02,-0.024892576678026246,0.05660377358490565,,0.0,0.014556962025316533,0.0009313877677739058,0.0006973500697349255,0.0033105274773781446,0.023634881825590925
2018-04-03,0.008661297675125246,-0.014285714285714346,,0.008086253369272267,-0.015751715533374955,-0.007444168734491274,-0.03228803716608597,0.0037395512538496156,-0.00835987261146498
2018-04-04,-0.0016571256402531098,0.0,,0.016042780748663166,-0.02852162890191723,-0.009062499999999973,0.007921267402784427,0.0015340784571553634,0.005620232838217554
2018-04-05,0.005734118002112654,-0.010869565217391242,,-0.015789473684210575,0.002283477409884105,-0.008199306212551272,0.012622052869730949,-0.0008752735229758946,0.00678642714570854
2018-04-06,-0.018154538634658768,0.05860805860805862,,0.0,0.01253051261187954,0.004133545310015974,-0.004938852304797736,0.0030661410424879243,0.011102299762093537
2018-04-09,0.02062958435207829,0.02422145328719716,,-0.005347593582887722,0.0077145612343298975,0.007599746675110763,-0.007799574568659873,0.0,-0.013725490196078383
2018-04-10,0.030244048510255972,0.03040540540540526,,-0.005376344086021501,0.01977671451355656,0.016656191074795768,0.026202953787517913,0.0019650655021834496,-0.007554671968190818
2018-04-11,0.015840720825461396,0.01967213114754096,,0.016216216216216273,-0.014075695964967161,-0.0030911901081916993,0.01671309192200554,0.007626933972542993,0.0020032051282050656
2018-04-12,-0.002288984263233318,-0.05144694533762051,,-0.005319148936170248,0.0019035532994924331,-0.005891472868217007,0.021917808219177992,0.002378892733563953,-0.003198720511795261
2018-04-13,0.007456266131345091,0.013559322033898313,,-0.021390374331550777,0.016941101963267924,0.007485963817841501,-0.00022341376228773857,-0.003236245954692518,-0.008022462896109084
2018-04-16,-0.013948192428124173,-0.013377926421404673,,-0.021857923497267784,-0.021329596761637926,-0.0027863777089783826,-0.005139664804469257,0.0015151515151514694,-0.01657905378083302
2018-04-17,0.0024538106235565404,-0.013559322033898313,,0.005586592178770999,0.009385937002863498,0.0003104625892580426,-0.0031446540880503138,-0.00021612275772642242,0.013569078947368363
2018-04-18,0.024190064794816335,-0.030927835051546504,,0.005555555555555536,0.026950354609929006,0.009931719428926122,0.013519603424966276,0.0017293558149589217,0.0
2018-04-19,0.004779980317728194,0.010638297872340496,,0.005524861878453136,0.03852056476365884,0.010448678549477508,0.023343708314806477,0.006258092360811318,-0.00040567951318459805
2018-04-20,0.0032181334825802654,-0.010526315789473717,,0.0,-0.020245308112900928,-0.007907542579075444,-0.0013034977188789432,-0.004289084280506117,0.005275974025974017
2018-04-23,0.00906555090655492,0.06737588652482263,,-0.01098901098901095,0.011312217194570096,-0.008890251379521819,0.006308462040461205,-0.004307559767391722,-0.004037141703673752
2018-04-24,-0.012024879060124283,-0.0033222591362125353,,-0.022222222222222254,-0.0005965697240863932,0.0018558614290133946,0.025507998270644094,0.003460956089119671,-0.007296311309282544
2018-04-25,0.0030777839955231645,-0.046666666666666745,,0.005681818181818121,-0.00925235039546346,0.004013584439641837,-0.018760539629005035,0.0015089458935115818,-0.004083299305839172
2018-04-26,0.007531380753137862,0.08041958041958042,,0.005649717514124353,-0.008435005271878349,-0.01014760147601479,0.012889366272824887,0.001291433491175109,-0.0036900369003689537
2018-04-27,-0.001245847176079562,0.032362459546925626,,0.016853932584269593,-0.014734923287255008,-0.0052811432121776525,-0.004665959703075262,-0.005803955288048113,-0.0012345679012345512
2018-04-30,0.012335412335412244,0.053291536050156685,,0.022099447513812098,0.002929386370644327,0.0,0.0,0.0,-0.009064688916357588
2018-05-01,-0.018209200438116246,-0.005952380952380931,,0.0,0.0018447348193697533,-0.0037476577139288203,0.020242914979757165,-0.0023783783783783985,0.0
2018-05-02,0.0022312090363967307,-0.053892215568862145,,0.00540540540540535,0.019180604572656135,0.0,-0.018379281537176273,0.0013003901170351995,-0.0020790020790020236
2018-05-03,0.0029219423959927493,-0.0031645569620254443,,0.016129032258064502,0.0010538994278830316,0.0,0.0,0.0,-0.009583333333333388
2018-05-04,0.019145394006659266,-0.0031746031746030523,,-0.010582010582010581,0.00030079711234787254,0.0,0.0,0.0,-0.00042069835927638355
2018-05-07,0.01837734821671666,-0.009554140127388644,,0.0,0.019245226281762173,0.0,0.03297872340425534,0.0,0.013047138047137974
2018-05-08,-0.01711001203047724,0.02893890675241173,,0.005347593582887722,-0.015636524561144727,0.0,-0.0022657054582904124,0.0,0.0016618196925632933
2018-05-09,0.032367741058071386,0.0625,,-0.005319148936170248,-0.01828263150007492,0.0,0.017753922378199727,0.0,0.0016590626296142386
2018-05-10,0.005532867869845859,0.0,,-0.010695187165775444,0.007174477179056504,0.0,0.009330628803245533,0.0,0.0
2018-05-11,-0.0032752521944189317,0.0676470588235294,,-0.00540540540540535,0.015307668990603096,0.0,-0.006028938906752379,0.0,0.0
2018-05-14,0.005651945320715113,0.13498622589531695,,-0.005434782608695676,0.009553664726078548,0.0,-0.008693894055802676,0.0,0.009937888198757738
2018-05-15,0.006273689713762742,0.08737864077669921,,-0.016393442622950838,-0.0072453053378677135,0.0,0.022231286967163033,0.0,0.0036900369003689537
2018-05-16,0.011300168853097814,0.02678571428571419,,0.022222222222222143,-0.0014894250819182941,0.0,0.007781324820431035,0.0,-0.006127450980392135
2018-05-17,0.002054970459799632,0.03695652173913033,,0.0,-0.0008949880668258636,-0.0034482758620689724,0.018610176202732198,0.0,0.009453349773941744
2018-05-18,-0.008074852601896887,-0.037735849056603765,,0.0,-0.009555091071961841,0.0034602076124568004,0.007385811467444103,-0.005411255411255422,0.007736156351791479
2018-05-21,0.008011370978162624,0.013071895424836777,,0.0,-0.02426891769671391,-0.005956112852664619,0.00019293845263357312,0.0010881392818280489,-0.0016161616161616266
2018-05-22,0.004486604281502382,0.07096774193548394,,0.0,-0.013285957052371455,0.01576789656259847,0.0015432098765431057,-0.0006521739130435078,0.010522055847834944
2018-05-23,0.003190403266972952,0.0060240963855420215,,-0.005434782608695676,-0.003914200720212979,-0.0009313877677740168,-0.01752696456086289,-0.003698063954753139,-0.0032038446135362886
2018-05-24,-0.011576135351736405,0.0618762475049901,,0.0,0.007230430682175326,-0.0049720323182100845,-0.0047049598118016345,-0.005676855895196509,0.010044194455604671
2018-05-25,-0.029601029601029616,0.03571428571428559,,0.005464480874316946,-0.007646691635455616,0.0031230480949406836,-0.011227102619657314,0.007246376811594235,-0.012330946698488443
2018-05-28,-0.01445623342175073,0.0,,0.0,-0.007548356659852207,-0.005915317559153199,-0.04342629482071714,-0.00545018530630037,0.0
2018-05-29,0.0036334275333063104,0.01814882032667886,,0.005434782608695565,0.027254000950720947,-0.0003131850923896451,0.0020824656393170216,-0.0024112231477422252,0.0
2018-05-30,0.022526146419951765,0.11408199643493755,,-0.00540540540540535,-0.01897269782508093,-0.0028195488721804995,-0.0029093931837074205,-0.00219731927049005,-0.007652033830044314
2018-05-31,-0.0014424337791765218,0.23199999999999998,,0.016304347826086918,0.009433962264151052,0.006597549481621057,0.02751146310962893,0.003963884606914769,-0.0016233766233766378
2018-06-01,-0.007353906762967877,-0.02467532467532474,,0.0,-0.001090342679127887,-0.0012484394506866447,0.0042596348884380575,-0.0008773853915332586,0.001626016260162677
2018-06-04,-0.015610530493451624,-0.023968042609853524,,0.03743315508021383,-0.004210198035240809,-0.0015625000000000222,-0.005453443748737574,-0.0008781558726673744,-0.006899350649350655
2018-06-05,-0.0010751243112484543,-0.10095497953615284,,0.005154639175257714,0.011431255872220492,-0.0034428794992175105,-0.006092607636068226,0.00219731927049005,-0.004495300367797328
2018-06-06,-0.004574196152293819,0.05614567526555381,,0.01025641025641022,0.011766527326211307,0.005025125628140614,0.0055169595422965845,0.005481254110940581,-0.006157635467980316
2018-06-07,0.026625219624273555,0.07183908045977017,,0.0050761421319796,0.0007651109410866663,0.0031250000000000444,-0.004470636049583421,-0.0006541648495420604,0.0020652622883106098
2018-06-08,-0.008688783570300118,-0.02815013404825739,,-0.010101010101010055,-0.007339449541284515,-0.008099688473520272,0.01163502755664414,-0.003272965306567732,-0.008656224237427845
2018-06-11,-0.0007968127490040056,0.0013793103448276334,,0.0,0.00600739371534198,0.010364321608040239,-0.001815980629539915,0.0039404553415061105,-0.004158004158004158
2018-06-12,-0.006379585326953596,-0.05785123966942152,,0.0,0.008268259072117479,0.0015542430836181786,0.006064281382656134,0.0030527692978630228,-0.010020876826722369
2018-06-13,0.010968432316746934,-0.007309941520467822,,0.005102040816326481,-0.0024297646165527542,-0.00806952203600253,-0.007032348804500654,0.0008695652173913437,-0.002952340784479146
2018-06-14,-0.012701772955808321,-0.044182621502209085,,0.0050761421319796,0.0076115086010046795,0.0009386733416771875,0.004451639012545527,-0.0008688097306689402,0.004230118443316444
2018-06-15,-0.03363709461270448,-0.08320493066255774,,0.0,-0.004683486931560732,0.00969052829009076,-0.0030217566478646374,0.00521739130434784,0.0
2018-06-18,0.024961863819165098,0.0235294117647058,,-0.005050505050505083,-0.0044019429265329535,-0.02043343653250773,-0.04303899777732878,-0.016652249134948116,-0.009267059814658807
2018-06-19,-0.005547287241239318,0.06075533661740562,,-0.02030456852791873,-0.026223509681354007,-0.01611883691529714,0.012035472972973027,-0.006817681988124047,-0.027636054421768752
2018-06-20,-0.003673469387755035,-0.17492260061919507,,-0.010362694300518172,0.006262721152340722,-0.01734661098618695,0.013978718965157455,-0.0013286093888397188,0.007433318758198526
2018-06-21,-0.018708179707770056,-0.09193245778611636,,-0.005235602094240788,-0.0018671230745291867,0.004249754821837204,-0.006584362139917643,-0.0031042128603103736,-0.0056423611111111605
2018-06-22,0.03353743389924846,-0.13429752066115697,,-0.010526315789473717,0.001558846453624252,-0.009765625,-0.011806130903065482,-0.002669039145907437,0.015277171540811763
2018-06-25,-0.00902113908711466,-0.03818615751789978,,0.0,0.0023346303501945442,0.011176857330703394,0.003353594634248669,-0.007359500446030287,-0.00042992261392948983
2018-06-26,0.022010869565217472,-0.017369727047146455,,-0.005319148936170248,-0.004813664596273304,-0.008127438231469442,0.010027156883225308,0.00022466861379455416,-0.010752688172043001
2018-06-27,0.017947354427014117,-0.12878787878787878,,0.005347593582887722,-0.0029645810578874388,0.0032776138970829205,0.028335056876938935,-0.003593890386343168,0.010869565217391353
2018-06-28,0.0016977928692700761,0.014492753623188248,,-0.005319148936170248,0.0071987480438184814,-0.007513884351519118,0.017497988736926873,0.0013525698827772104,0.005161290322580614
2018-06-29,0.018644067796609987,0.27714285714285714,,-0.016042780748663055,0.003418272218769447,0.0,0.007116030836133547,0.0018009905447995411,-0.0038510911424903815
2018-07-02,-0.022782541917317323,0.020134228187919323,,0.005434782608695565,-0.0077423350882626085,0.0,0.0064769381746809795,0.0,-0.0008591065292096189
2018-07-03,0.004977079240340743,0.09649122807017552,,0.00540540540540535,-0.0012484394506866447,0.0,-0.00019500780031200815,0.0,-0.010318142734307867
2018-07-04,0.006125374690473029,0.0,,-0.005376344086021501,-0.0029687499999999645,0.0,-0.007216695923542016,0.0,0.0
2018-07-05,-0.00854922279792747,0.09600000000000009,,-0.00540540540540535,-0.013947657107036493,0.0,-0.010019646365422408,0.0,-0.012163336229365718
2018-07-06,-0.000391951920564404,-0.11678832116788329,,0.0,-0.00190718372536558,0.0,0.0,0.0,-0.006596306068601621
2018-07-09,0.01215527382041559,0.039256198347107585,,-0.005434782608695676,0.00445859872611476,0.0,0.004762849771780209,0.0,0.003984063745019917
2018-07-10,0.009039256198347223,-0.017892644135188873,,0.0,0.0017438173747621466,0.0,0.017380999407465847,0.0,0.013227513227513255
2018-07-11,-0.062452009214230775,-0.010121457489878694,,-0.010928961748633892,-0.00015825288811521787,-0.0088874259381172,-0.004659289458357585,0.0,-0.02393385552654481
2018-07-12,0.014605514605514403,-0.09406952965235171,,0.005524861878453136,0.0026907249129470845,-0.0019926934573231136,-0.025160912814511383,0.00786516853932584,-0.005795809184128364
2018-07-13,0.008879321942687923,0.011286681715575675,,-0.016483516483516536,-0.0026835043409629833,0.012978369384359478,0.0022008803521409437,0.00468227424749168,-0.018385650224215233
2018-07-16,-0.043339111881584236,-0.0736607142857143,,0.0,0.0030072807850585193,0.0,0.0,0.0,0.005025125628140614
2018-07-17,0.0061332589908003055,0.04337349397590362,,0.005586592178770999,0.0006312135079691306,-0.01544021024967146,-0.03353962866839688,-0.004216600088770561,-0.0027272727272726893
2018-07-18,0.009420892213909626,-0.050808314087759765,,0.005555555555555536,0.004573411133890648,-0.013346680013346712,0.00826275562900225,-0.008468910184978862,0.016408386508659945
2018-07-19,-0.0028822399121601894,-0.14841849148418496,,-0.0055248618784530246,0.005494505494505475,-0.003381805884342226,0.0049170251997541214,-0.001573387278040017,-0.009865470852017943
2018-07-20,0.006882312456985451,0.12857142857142856,,0.0,-0.0004683840749414303,-0.0067865626060400475,0.0016309887869521145,-0.004952723998199016,-0.0027173913043477826
2018-07-23,0.007518796992481258,0.037974683544303556,,0.016666666666666607,0.009840674789128645,0.0058079945336522165,-0.010991247710156693,-0.006561085972850655,-0.007720254314259711
2018-07-24,0.0071913161465400055,0.024390243902439046,,0.005464480874316946,0.007115235885537308,0.010529891304347894,0.012142416135007217,-0.00705989524026418,0.008695652173912993
